altitude_km,temperature_k,pression_pa,pression_hpa,co2_ppm,pression_partielle_co2_pa,concentration_co2_molecules_m3
8.229999999999999716e+01,1.941538113291585717e+02,7.125213104021448363e-01,7.125213104021448605e-03,4.200000000000000000e+02,2.992589503689008180e-04,1.116395160797689440e+17
8.240000000000000568e+01,1.939588942263640661e+02,7.004005905480812366e-01,7.004005905480812505e-03,4.200000000000000000e+02,2.941682480301940732e-04,1.098506957227333280e+17
8.250000000000000000e+01,1.937639831775857431e+02,6.884745471975777242e-01,6.884745471975777312e-03,4.200000000000000000e+02,2.891593098229826319e-04,1.080888367972293280e+17
8.259999999999999432e+01,1.935690781825415456e+02,6.767402384188150322e-01,6.767402384188150530e-03,4.200000000000000000e+02,2.842309001359022923e-04,1.063535585725336160e+17
8.270000000000000284e+01,1.933741792409494451e+02,6.651947639456519124e-01,6.651947639456519054e-03,4.200000000000000000e+02,2.793818008571738042e-04,1.046444853325139680e+17
8.279999999999999716e+01,1.931792863525274413e+02,6.538352646270455537e-01,6.538352646270455433e-03,4.200000000000000000e+02,2.746108111433591338e-04,1.029612463143429600e+17
8.290000000000000568e+01,1.929843995169935624e+02,6.426589218832249317e-01,6.426589218832249109e-03,4.200000000000000000e+02,2.699167471909544357e-04,1.013034756479024640e+17
8.300000000000000000e+01,1.927895187340657799e+02,6.316629571685311584e-01,6.316629571685311757e-03,4.200000000000000000e+02,2.652984420107830843e-04,9.967081229587051200e+16
8.309999999999999432e+01,1.925946440034621787e+02,6.208446314408786471e-01,6.208446314408786609e-03,4.200000000000000000e+02,2.607547452051690341e-04,9.806289999448737600e+16
8.320000000000000284e+01,1.923997753249007587e+02,6.102012446377266253e-01,6.102012446377266287e-03,4.200000000000000000e+02,2.562845227478451342e-04,9.647938719498928000e+16
8.329999999999999716e+01,1.922049126980996618e+02,5.997301351585181406e-01,5.997301351585181128e-03,4.200000000000000000e+02,2.518866567665775853e-04,9.491992700570689600e+16
8.340000000000000568e+01,1.920100561227769447e+02,5.894286793534779800e-01,5.894286793534779870e-03,4.200000000000000000e+02,2.475600453284607333e-04,9.338417713481657600e+16
8.350000000000000000e+01,1.918152055986507207e+02,5.792942910187405259e-01,5.792942910187405189e-03,4.200000000000000000e+02,2.433036022278710039e-04,9.187179983374427200e+16
8.359999999999999432e+01,1.916203611254391319e+02,5.693244208977031873e-01,5.693244208977031942e-03,4.200000000000000000e+02,2.391162567770353093e-04,9.038246184121048000e+16
8.370000000000000284e+01,1.914255227028602917e+02,5.595165561885349081e-01,5.595165561885349047e-03,4.200000000000000000e+02,2.349969535991846539e-04,8.891583432790924800e+16
8.379999999999999716e+01,1.912306903306324273e+02,5.498682200578006718e-01,5.498682200578006857e-03,4.200000000000000000e+02,2.309446524242762691e-04,8.747159284181977600e+16
8.390000000000000568e+01,1.910358640084736521e+02,5.403769711600823200e-01,5.403769711600823512e-03,4.200000000000000000e+02,2.269583278872345665e-04,8.604941725413640000e+16
8.400000000000000000e+01,1.908410437361021934e+02,5.310404031635784783e-01,5.310404031635784609e-03,4.200000000000000000e+02,2.230369693287029406e-04,8.464899170581793600e+16
